user_id,date,description,amount,is_subscription,is_price_creep,is_anomaly,true_canonical_merchant,merchant_clean,user_median_amount,user_std_amount,amount_zscore,predicted_anomaly
user_1,2026-05-21,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/286233414084/,65.45,0,0,0,IshanSharma,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI,596.35,3297.1454733995306,-0.16101806980709715,0
user_1,2026-05-23,UPI/Zomato Order/UPIIntent/ICICI/773588479611/,347.46,0,0,0,Zomato,UPI/Zomato Order/UPIIntent/ICICI,596.35,3297.1454733995306,-0.07548650855959393,0
user_1,2026-05-27,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/371951316328/,543.16,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,596.35,3297.1454733995306,-0.016132136246071776,0
user_1,2026-05-28,UPI/Kamod Kumar/UPI/INDIAN/262418953634/,788.03,0,0,0,KamodKumar,UPI/Kamod Kumar/UPI/INDIAN,596.35,3297.1454733995306,0.05813513584596793,0
user_1,2026-05-29,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/946769179496/,671.72,0,0,0,BottleLab,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS,596.35,3297.1454733995306,0.022859167303373354,0
user_1,2026-05-31,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/858099045051/,198.06,0,0,0,TheFrothHouse,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL,596.35,3297.1454733995306,-0.12079843101048922,0
user_1,2026-05-31,UPI/Zomato Order/UPIIntent/ICICI/954693560234/,524.82,0,0,0,Zomato,UPI/Zomato Order/UPIIntent/ICICI,596.35,3297.1454733995306,-0.021694523513470815,0
user_1,2026-05-31,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/455279599351/,44553.05,0,0,1,BottleLab,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS,596.35,3297.1454733995306,13.331744187398057,1
user_1,2026-06-01,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS/457153179295/,937.51,1,1,0,,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS,596.35,3297.1454733995306,0.10347132170915287,0
user_1,2026-06-02,UPI/NETFLIX.COM/UPIIntent/HDFC/891936834458/,425.68,1,0,0,,UPI/NETFLIX.COM/UPIIntent/HDFC,596.35,3297.1454733995306,-0.051762957193402286,0
user_1,2026-06-02,UPI/SPOTIFY INDIA/UPIIntent/ICICI/226312025346/,57.43,1,0,0,,UPI/SPOTIFY INDIA/UPIIntent/ICICI,596.35,3297.1454733995306,-0.1634504768891332,0
user_1,2026-06-02,UPI/HOTSTAR SUB/UPIIntent/SBI/401064976099/,1343.87,1,1,0,,UPI/HOTSTAR SUB/UPIIntent/SBI,596.35,3297.1454733995306,0.2267173244343591,0
user_1,2026-06-02,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI/469287212053/,1438.3,1,1,0,,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI,596.35,3297.1454733995306,0.25535724971573825,1
user_1,2026-06-02,UPI/NEWSDIGITAL SUB/UPIIntent/SBI/518195324280/,671.1,1,1,0,,UPI/NEWSDIGITAL SUB/UPIIntent/SBI,596.35,3297.1454733995306,0.022671125858128673,0
user_1,2026-06-02,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/989716932080/,221.43,0,0,0,Blinkit,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC,596.35,3297.1454733995306,-0.1137104816953793,0
user_1,2026-06-02,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/564516239702/,1161.27,0,0,0,TheFrothHouse,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL,596.35,3297.1454733995306,0.17133608588326485,0
user_1,2026-06-02,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/742566156060/,587.72,0,0,0,BottleLab,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS,596.35,3297.1454733995306,-0.002617415600744486,0
user_1,2026-06-03,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND/409020556650/,465.44,1,0,0,,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND,596.35,3297.1454733995306,-0.03970404128545318,0
user_1,2026-06-03,UPI/AMAZON PRIME/UPIIntent/AXIS/755061013989/,126.85,1,0,0,,UPI/AMAZON PRIME/UPIIntent/AXIS,596.35,3297.1454733995306,-0.1423959008748015,0
user_1,2026-06-03,UPI/GYMFIT CLUB/UPIIntent/HDFC/848208918467/,48.01,1,1,0,,UPI/GYMFIT CLUB/UPIIntent/HDFC,596.35,3297.1454733995306,-0.16630749368623782,0
user_1,2026-06-04,UPI/Zomato Order/UPIIntent/ICICI/969848380969/,464.16,0,0,0,Zomato,UPI/Zomato Order/UPIIntent/ICICI,596.35,3297.1454733995306,-0.04009225588208735,0
user_1,2026-06-12,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/447042492284/,791.4,0,0,0,TheFrothHouse,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL,596.35,3297.1454733995306,0.05915723208866885,0
user_1,2026-06-13,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/961499747001/,1135.29,0,0,0,BottleLab,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS,596.35,3297.1454733995306,0.16345654274220556,0
user_1,2026-06-15,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/949336482896/,955.83,0,0,0,BottleLab,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS,596.35,3297.1454733995306,0.10902764312347954,0
user_1,2026-06-16,UPI/Kamod Kumar/UPI/INDIAN/817900752549/,284.31,0,0,0,KamodKumar,UPI/Kamod Kumar/UPI/INDIAN,596.35,3297.1454733995306,-0.09463943963572537,0
user_1,2026-06-16,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC/480245009793/,497.23,0,0,0,Blinkit,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC,596.35,3297.1454733995306,-0.03006236782685905,0
user_1,2026-06-19,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/677497844878/,317.24,0,0,0,TheFrothHouse,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL,596.35,3297.1454733995306,-0.08465201255200393,0
user_1,2026-06-20,UPI/CATERING CARE FSS/cateringcare1/HDFC/148316775838/,79.97,0,0,0,CateringCare,UPI/CATERING CARE FSS/cateringcare1/HDFC,596.35,3297.1454733995306,-0.1566142604765282,0
user_1,2026-06-23,UPI/Kamod Kumar/UPI/INDIAN/313692863949/,1130.03,0,0,0,KamodKumar,UPI/Kamod Kumar/UPI/INDIAN,596.35,3297.1454733995306,0.16186122338416198,0
user_1,2026-06-24,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/694645426195/,1114.07,0,0,0,IshanSharma,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI,596.35,3297.1454733995306,0.1570206726323796,0
user_1,2026-06-24,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/127749479175/,693.78,0,0,0,TheFrothHouse,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL,596.35,3297.1454733995306,0.029549803242240474,0
user_1,2026-06-29,UPI/SWIGGY BANGALORE/UPIIntent/HDFC/573598302202/,547.34,0,0,0,Swiggy,UPI/SWIGGY BANGALORE/UPIIntent/HDFC,596.35,3297.1454733995306,-0.014864372953938275,0
user_1,2026-06-30,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/732210237895/,580.16,0,0,0,BottleLab,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS,596.35,3297.1454733995306,-0.0049103080621151094,0
user_1,2026-07-01,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND/692215403423/,465.44,1,0,0,,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND,596.35,3297.1454733995306,-0.03970404128545318,0
user_1,2026-07-01,UPI/AMAZON PRIME/UPIIntent/AXIS/683331542052/,126.85,1,0,0,,UPI/AMAZON PRIME/UPIIntent/AXIS,596.35,3297.1454733995306,-0.1423959008748015,0
user_1,2026-07-01,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI/227649610641/,1438.3,1,1,0,,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI,596.35,3297.1454733995306,0.25535724971573825,1
user_1,2026-07-01,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/399723069606/,238.93,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,596.35,3297.1454733995306,-0.10840286025702141,0
user_1,2026-07-02,UPI/NETFLIX.COM/UPIIntent/HDFC/154266838092/,425.68,1,0,0,,UPI/NETFLIX.COM/UPIIntent/HDFC,596.35,3297.1454733995306,-0.051762957193402286,0
user_1,2026-07-02,UPI/HOTSTAR SUB/UPIIntent/SBI/329626689260/,1343.87,1,1,0,,UPI/HOTSTAR SUB/UPIIntent/SBI,596.35,3297.1454733995306,0.2267173244343591,0
user_1,2026-07-02,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS/869122295858/,962.62,1,1,0,,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS,596.35,3297.1454733995306,0.11108700024156239,0
user_1,2026-07-02,UPI/NEWSDIGITAL SUB/UPIIntent/SBI/722425986788/,671.1,1,1,0,,UPI/NEWSDIGITAL SUB/UPIIntent/SBI,596.35,3297.1454733995306,0.022671125858128673,0
user_1,2026-07-03,UPI/SPOTIFY INDIA/UPIIntent/ICICI/532631326379/,57.43,1,0,0,,UPI/SPOTIFY INDIA/UPIIntent/ICICI,596.35,3297.1454733995306,-0.1634504768891332,0
user_1,2026-07-03,UPI/GYMFIT CLUB/UPIIntent/HDFC/270883268695/,48.01,1,1,0,,UPI/GYMFIT CLUB/UPIIntent/HDFC,596.35,3297.1454733995306,-0.16630749368623782,0
user_1,2026-07-03,UPI/Kamod Kumar/UPI/INDIAN/479099364652/,690.57,0,0,0,KamodKumar,UPI/Kamod Kumar/UPI/INDIAN,596.35,3297.1454733995306,0.028576233824118853,0
user_1,2026-07-03,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/475870645275/,832.66,0,0,0,TheFrothHouse,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL,596.35,3297.1454733995306,0.07167108697704863,0
user_1,2026-07-04,UPI/Bundl Technologies Pvt Ltd/UPIIntent/HDFC/267688593073/,613.68,0,0,0,Swiggy,UPI/Bundl Technologies Pvt Ltd/UPIIntent/HDFC,596.35,3297.1454733995306,0.005256061687242385,0
user_1,2026-07-05,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC/964752142929/,121.01,0,0,0,Blinkit,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC,596.35,3297.1454733995306,-0.14416712997194495,0
user_1,2026-07-06,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/467432524527/,641.52,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,596.35,3297.1454733995306,0.013699729164035735,0
user_1,2026-07-07,UPI/CATERING CARE FSS/cateringcare1/HDFC/470262358016/,527.73,0,0,0,CateringCare,UPI/CATERING CARE FSS/cateringcare1/HDFC,596.35,3297.1454733995306,-0.02081194189143531,0
user_1,2026-07-07,UPI/Bundl Technologies Pvt Ltd/UPIIntent/HDFC/476809664834/,628.2,0,0,0,Swiggy,UPI/Bundl Technologies Pvt Ltd/UPIIntent/HDFC,596.35,3297.1454733995306,0.009659871017811354,0
user_1,2026-07-07,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC/218636437788/,953.46,0,0,0,Blinkit,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC,596.35,3297.1454733995306,0.10830883953439907,0
user_1,2026-07-10,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/713152721112/,243.58,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,596.35,3297.1454733995306,-0.10699254941768631,0
user_1,2026-07-11,UPI/CATERING CARE FSS/cateringcare1/HDFC/876342213992/,245.75,0,0,0,CateringCare,UPI/CATERING CARE FSS/cateringcare1/HDFC,596.35,3297.1454733995306,-0.10633440435932993,0
user_1,2026-07-12,UPI/Kamod Kumar/UPI/INDIAN/718433911361/,145.54,0,0,0,KamodKumar,UPI/Kamod Kumar/UPI/INDIAN,596.35,3297.1454733995306,-0.1367273611786353,0
user_1,2026-07-17,UPI/Kamod Kumar/UPI/INDIAN/651622775693/,359.16,0,0,0,KamodKumar,UPI/Kamod Kumar/UPI/INDIAN,596.35,3297.1454733995306,-0.07193798451223464,0
user_1,2026-07-18,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC/542138111044/,528.65,0,0,0,Blinkit,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC,596.35,3297.1454733995306,-0.02053291265010451,0
user_1,2026-07-19,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/607118586151/,317.73,0,0,0,BottleLab,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS,596.35,3297.1454733995306,-0.08450339915172991,0
user_1,2026-07-23,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC/870726075323/,283.03,0,0,0,Blinkit,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC,596.35,3297.1454733995306,-0.09502765423235955,0
user_1,2026-07-24,UPI/SWIGGY*BLR123/UPIIntent/HDFC/198153144754/,438.24,0,0,0,Swiggy,UPI/SWIGGY*BLR123/UPIIntent/HDFC,596.35,3297.1454733995306,-0.04795360146392943,0
user_1,2026-07-24,UPI/Kamod Kumar/UPI/INDIAN/222263575518/,826.36,0,0,0,KamodKumar,UPI/Kamod Kumar/UPI/INDIAN,596.35,3297.1454733995306,0.06976034325923981,0
user_1,2026-07-28,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/170640840564/,283.72,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,596.35,3297.1454733995306,-0.09481838230136143,0
user_1,2026-07-28,UPI/Kamod Kumar/UPI/INDIAN/959387810965/,549.13,0,0,0,KamodKumar,UPI/Kamod Kumar/UPI/INDIAN,596.35,3297.1454733995306,-0.014321479103957679,0
user_1,2026-07-30,UPI/CATERING CARE FSS/cateringcare1/HDFC/787549517065/,1168.88,0,0,0,CateringCare,UPI/CATERING CARE FSS/cateringcare1/HDFC,596.35,3297.1454733995306,0.17364414297731653,0
user_2,2026-02-01,UPI/SPOTIFY INDIA/UPIIntent/ICICI/646827958958/,431.7,1,0,0,,UPI/SPOTIFY INDIA/UPIIntent/ICICI,664.22,4400.940757608199,-0.052834158150851546,0
user_2,2026-02-01,UPI/HOTSTAR SUB/UPIIntent/SBI/607734726949/,387.52,1,1,0,,UPI/HOTSTAR SUB/UPIIntent/SBI,664.22,4400.940757608199,-0.06287292086848711,0
user_2,2026-02-01,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI/353778138363/,1142.57,1,1,0,,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI,664.22,4400.940757608199,0.108692669669103,0
user_2,2026-02-01,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/643351699418/,679.48,0,0,0,IshanSharma,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI,664.22,4400.940757608199,0.0034674404497763377,0
user_2,2026-02-01,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/948111146296/,262.51,0,0,0,BottleLab,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS,664.22,4400.940757608199,-0.09127821121098648,0
user_2,2026-02-01,UPI/SWIGGY*BLR123/UPIIntent/HDFC/974757378998/,536.83,0,0,0,Swiggy,UPI/SWIGGY*BLR123/UPIIntent/HDFC,664.22,4400.940757608199,-0.028946083807143374,0
user_2,2026-02-02,UPI/AMAZON PRIME/UPIIntent/AXIS/403163944331/,664.61,1,0,0,,UPI/AMAZON PRIME/UPIIntent/AXIS,664.22,4400.940757608199,8.861741647527688e-05,0
user_2,2026-02-02,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS/514539588716/,862.57,1,1,0,,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS,664.22,4400.940757608199,0.04506990912274817,0
user_2,2026-02-02,UPI/NEWSDIGITAL SUB/UPIIntent/SBI/345773922307/,98.28,1,1,0,,UPI/NEWSDIGITAL SUB/UPIIntent/SBI,664.22,4400.940757608199,-0.1285952325128717,0
user_2,2026-02-03,UPI/NETFLIX.COM/UPIIntent/HDFC/796959529002/,994.52,1,0,0,,UPI/NETFLIX.COM/UPIIntent/HDFC,664.22,4400.940757608199,0.07505213503021788,0
user_2,2026-02-03,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND/862455264370/,405.39,1,0,0,,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND,664.22,4400.940757608199,-0.05881242540076082,0
user_2,2026-02-03,UPI/GYMFIT CLUB/UPIIntent/HDFC/862694586863/,972.52,1,1,0,,UPI/GYMFIT CLUB/UPIIntent/HDFC,664.22,4400.940757608199,0.07005320384443285,0
user_2,2026-02-03,UPI/ZOMATO LTD/UPIIntent/ICICI/454011586625/,608.08,0,0,0,Zomato,UPI/ZOMATO LTD/UPIIntent/ICICI,664.22,4400.940757608199,-0.012756363489544146,0
user_2,2026-02-04,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/245839815407/,498.07,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,664.22,4400.940757608199,-0.037753291659917365,0
user_2,2026-02-07,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/801437552130/,76.28,0,0,0,IshanSharma,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI,664.22,4400.940757608199,-0.1335941636986567,0
user_2,2026-02-09,UPI/Kamod Kumar/UPI/INDIAN/452264224996/,401.23,0,0,0,KamodKumar,UPI/Kamod Kumar/UPI/INDIAN,664.22,4400.940757608199,-0.0597576778431638,0
user_2,2026-02-09,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC/610423644175/,107.2,0,0,0,Blinkit,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC,664.22,4400.940757608199,-0.12656839314118065,0
user_2,2026-02-10,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/978542438272/,720.27,0,0,0,TheFrothHouse,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL,664.22,4400.940757608199,0.012735913316511381,0
user_2,2026-02-12,UPI/CATERING CARE FSS/cateringcare1/HDFC/873264982007/,1105.99,0,0,0,CateringCare,UPI/CATERING CARE FSS/cateringcare1/HDFC,664.22,4400.940757608199,0.10038081045201137,0
user_2,2026-02-15,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/149864245008/,1034.53,0,0,0,BottleLab,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS,664.22,4400.940757608199,0.08414337306400237,0
user_2,2026-02-16,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/892169953826/,208.76,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,664.22,4400.940757608199,-0.10349150899443851,0
user_2,2026-02-16,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/912299563852/,260.45,0,0,0,IshanSharma,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI,664.22,4400.940757608199,-0.09174629294929179,0
user_2,2026-02-20,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/449631154510/,385.34,0,0,0,BottleLab,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS,664.22,4400.940757608199,-0.06336826950416945,0
user_2,2026-02-20,UPI/SWIGGY*BLR123/UPIIntent/HDFC/672339789666/,553.25,0,0,0,Swiggy,UPI/SWIGGY*BLR123/UPIIntent/HDFC,664.22,4400.940757608199,-0.025215063349389288,0
user_2,2026-02-21,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/726224116175/,229.02,0,0,0,TheFrothHouse,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL,664.22,4400.940757608199,-0.09888794782062013,0
user_2,2026-02-22,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/702090182864/,803.9,0,0,0,TheFrothHouse,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL,664.22,4400.940757608199,0.031738668546838725,0
user_2,2026-02-24,UPI/ZOMATO LTD/UPIIntent/ICICI/306625873387/,737.61,0,0,0,Zomato,UPI/ZOMATO LTD/UPIIntent/ICICI,664.22,4400.940757608199,0.016675979987489223,0
user_2,2026-02-26,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/549733366575/,837.75,0,0,0,TheFrothHouse,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL,664.22,4400.940757608199,0.03943020584860341,0
user_2,2026-03-02,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/489338153491/,405.0,0,0,0,TheFrothHouse,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL,664.22,4400.940757608199,-0.0589010428172361,0
user_2,2026-03-02,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/362264099136/,615.31,0,0,0,IshanSharma,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI,664.22,4400.940757608199,-0.01111353292257936,0
user_2,2026-03-02,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/840933223284/,999.08,0,0,0,BottleLab,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS,664.22,4400.940757608199,0.07608827713054424,0
user_2,2026-03-03,UPI/SPOTIFY INDIA/UPIIntent/ICICI/154573700644/,431.7,1,0,0,,UPI/SPOTIFY INDIA/UPIIntent/ICICI,664.22,4400.940757608199,-0.052834158150851546,0
user_2,2026-03-03,UPI/NEWSDIGITAL SUB/UPIIntent/SBI/368578250487/,98.28,1,1,0,,UPI/NEWSDIGITAL SUB/UPIIntent/SBI,664.22,4400.940757608199,-0.1285952325128717,0
user_2,2026-03-03,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/218339021376/,656.32,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,664.22,4400.940757608199,-0.0017950707439864353,0
user_2,2026-03-03,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/473572886349/,537.97,0,0,0,IshanSharma,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI,664.22,4400.940757608199,-0.028687048282061787,0
user_2,2026-03-04,UPI/NETFLIX.COM/UPIIntent/HDFC/961947513029/,994.52,1,0,0,,UPI/NETFLIX.COM/UPIIntent/HDFC,664.22,4400.940757608199,0.07505213503021788,0
user_2,2026-03-04,UPI/HOTSTAR SUB/UPIIntent/SBI/773997034981/,387.52,1,1,0,,UPI/HOTSTAR SUB/UPIIntent/SBI,664.22,4400.940757608199,-0.06287292086848711,0
user_2,2026-03-04,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI/283249948923/,1142.57,1,1,0,,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI,664.22,4400.940757608199,0.108692669669103,0
user_2,2026-03-04,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS/324013315883/,888.45,1,1,0,,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS,664.22,4400.940757608199,0.050950469990389824,0
user_2,2026-03-04,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/415753985391/,467.44,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,664.22,4400.940757608199,-0.04471316721539897,0
user_2,2026-03-05,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND/914558814751/,405.39,1,0,0,,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND,664.22,4400.940757608199,-0.05881242540076082,0
user_2,2026-03-05,UPI/AMAZON PRIME/UPIIntent/AXIS/962211002863/,664.61,1,0,0,,UPI/AMAZON PRIME/UPIIntent/AXIS,664.22,4400.940757608199,8.861741647527688e-05,0
user_2,2026-03-05,UPI/GYMFIT CLUB/UPIIntent/HDFC/743339450340/,972.52,1,1,0,,UPI/GYMFIT CLUB/UPIIntent/HDFC,664.22,4400.940757608199,0.07005320384443285,0
user_2,2026-03-05,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/848271022271/,971.09,0,0,0,TheFrothHouse,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL,664.22,4400.940757608199,0.06972827331735684,0
user_2,2026-03-06,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/858614723061/,1031.8,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,664.22,4400.940757608199,0.0835230511486754,0
user_2,2026-03-09,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/894107969508/,365.17,0,0,0,TheFrothHouse,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL,664.22,4400.940757608199,-0.06795138050495507,0
user_2,2026-03-11,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/627483438516/,206.72,0,0,0,TheFrothHouse,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL,664.22,4400.940757608199,-0.10395504624984767,0
user_2,2026-03-12,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/948873170150/,315.36,0,0,0,TheFrothHouse,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL,664.22,4400.940757608199,-0.07926941515786198,0
user_2,2026-03-14,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC/850043099878/,1007.34,0,0,0,Blinkit,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC,664.22,4400.940757608199,0.07796514856666172,0
user_2,2026-03-16,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/421488087817/,489.48,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,664.22,4400.940757608199,-0.039705147063821604,0
user_2,2026-03-16,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/387797941060/,1151.2,0,0,0,BottleLab,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS,664.22,4400.940757608199,0.1106536140387996,0
user_2,2026-03-17,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/296175448353/,130.67,0,0,0,TheFrothHouse,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL,664.22,4400.940757608199,-0.12123544246252728,0
user_2,2026-03-17,UPI/Zomato Order/UPIIntent/ICICI/620868672807/,849.67,0,0,0,Zomato,UPI/Zomato Order/UPIIntent/ICICI,664.22,4400.940757608199,0.04213871765471966,0
user_2,2026-03-17,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/235912587580/,718.33,0,0,0,IshanSharma,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI,664.22,4400.940757608199,0.012295098475583079,0
