user_id,date,description,amount,is_subscription,is_price_creep,is_anomaly,true_canonical_merchant
user_2,2026-03-05,UPI/GYMFIT CLUB/UPIIntent/HDFC/743339450340/,972.52,1,1,0,
user_2,2026-03-05,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/848271022271/,971.09,0,0,0,TheFrothHouse
user_2,2026-03-06,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/858614723061/,1031.8,0,0,0,Thesmartq1
user_2,2026-03-09,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/894107969508/,365.17,0,0,0,TheFrothHouse
user_2,2026-03-11,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/627483438516/,206.72,0,0,0,TheFrothHouse
user_2,2026-03-12,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/948873170150/,315.36,0,0,0,TheFrothHouse
user_2,2026-03-14,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC/850043099878/,1007.34,0,0,0,Blinkit
user_2,2026-03-16,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/421488087817/,489.48,0,0,0,Thesmartq1
user_2,2026-03-16,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/387797941060/,1151.2,0,0,0,BottleLab
user_2,2026-03-17,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/296175448353/,130.67,0,0,0,TheFrothHouse
user_2,2026-03-17,UPI/Zomato Order/UPIIntent/ICICI/620868672807/,849.67,0,0,0,Zomato
user_2,2026-03-17,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/235912587580/,718.33,0,0,0,IshanSharma
user_2,2026-03-21,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/914363461100/,620.63,0,0,0,IshanSharma
user_2,2026-03-22,UPI/Bundl Technologies Pvt Ltd/UPIIntent/HDFC/750419659842/,718.6,0,0,0,Swiggy
user_2,2026-03-24,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/302312178766/,55.31,0,0,0,Thesmartq1
user_2,2026-03-25,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/785638804317/,758.3,0,0,0,IshanSharma
user_2,2026-03-25,UPI/ZOMATO LTD/UPIIntent/ICICI/676199059362/,1035.49,0,0,0,Zomato
user_2,2026-03-27,UPI/Kamod Kumar/UPI/INDIAN/123743020947/,933.63,0,0,0,KamodKumar
user_2,2026-03-29,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/396383758633/,473.36,0,0,0,IshanSharma
user_2,2026-03-30,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/440478727556/,1033.94,0,0,0,TheFrothHouse
user_2,2026-04-01,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC/146228591174/,1023.01,0,0,0,Blinkit
user_2,2026-04-02,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND/280790460861/,405.39,1,0,0,
user_2,2026-04-02,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI/569955992778/,1256.83,1,1,0,
user_2,2026-04-03,UPI/HOTSTAR SUB/UPIIntent/SBI/528035457262/,418.52,1,1,0,
user_2,2026-04-03,UPI/GYMFIT CLUB/UPIIntent/HDFC/378825997841/,972.52,1,1,0,
user_2,2026-04-03,UPI/CATERING CARE FSS/cateringcare1/HDFC/282992089938/,955.17,0,0,0,CateringCare
user_2,2026-04-04,UPI/NETFLIX.COM/UPIIntent/HDFC/254548001039/,994.52,1,0,0,
user_2,2026-04-04,UPI/SPOTIFY INDIA/UPIIntent/ICICI/825658220176/,431.7,1,0,0,
user_2,2026-04-04,UPI/AMAZON PRIME/UPIIntent/AXIS/730494917573/,664.61,1,0,0,
user_2,2026-04-04,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS/428032489783/,914.32,1,1,0,
user_2,2026-04-04,UPI/NEWSDIGITAL SUB/UPIIntent/SBI/931414165835/,98.28,1,1,0,
user_2,2026-04-07,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/134579678744/,1129.89,0,0,0,BottleLab
user_2,2026-04-10,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/830235385825/,496.56,0,0,0,TheFrothHouse
user_2,2026-04-12,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/237335121951/,247.78,0,0,0,TheFrothHouse
user_2,2026-04-15,UPI/Bundl Technologies Pvt Ltd/UPIIntent/HDFC/383595051380/,324.27,0,0,0,Swiggy
user_2,2026-04-20,UPI/ZOMATO LTD/UPIIntent/ICICI/537154700695/,74.1,0,0,0,Zomato
user_2,2026-04-20,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/175485500684/,576.22,0,0,0,Blinkit
user_2,2026-04-21,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/536502895377/,221.14,0,0,0,Blinkit
user_2,2026-04-21,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/500187563873/,663.26,0,0,0,IshanSharma
user_2,2026-04-22,UPI/Kamod Kumar/UPI/INDIAN/944717449979/,807.47,0,0,0,KamodKumar
user_2,2026-04-24,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/871276112205/,51.19,0,0,0,Thesmartq1
user_2,2026-04-24,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/786756055732/,1029.3,0,0,0,Thesmartq1
user_2,2026-04-24,UPI/Zomato Order/UPIIntent/ICICI/898639633853/,1194.52,0,0,0,Zomato
user_2,2026-04-26,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/439536573068/,1196.57,0,0,0,Thesmartq1
user_2,2026-05-01,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/638604574845/,694.31,0,0,0,Thesmartq1
user_2,2026-05-02,UPI/HOTSTAR SUB/UPIIntent/SBI/641039643163/,418.52,1,1,0,
user_2,2026-05-02,UPI/GYMFIT CLUB/UPIIntent/HDFC/524334304868/,1021.15,1,1,0,
user_2,2026-05-03,UPI/NETFLIX.COM/UPIIntent/HDFC/550503430146/,994.52,1,0,0,
user_2,2026-05-03,UPI/SPOTIFY INDIA/UPIIntent/ICICI/187630465885/,431.7,1,0,0,
user_2,2026-05-03,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI/372263964160/,1256.83,1,1,0,
user_2,2026-05-03,UPI/NEWSDIGITAL SUB/UPIIntent/SBI/380079671098/,110.07,1,1,0,
user_2,2026-05-03,UPI/Zomato Order/UPIIntent/ICICI/722561202840/,473.82,0,0,0,Zomato
user_2,2026-05-04,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND/211503129821/,405.39,1,0,0,
user_2,2026-05-04,UPI/AMAZON PRIME/UPIIntent/AXIS/543558585810/,664.61,1,0,0,
user_2,2026-05-04,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS/147715319173/,940.2,1,1,0,
user_2,2026-05-04,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/168317251296/,529.66,0,0,0,TheFrothHouse
user_2,2026-05-06,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/791472975321/,664.22,0,0,0,TheFrothHouse
user_2,2026-05-06,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/252499421727/,58374.45,0,0,1,Blinkit
user_2,2026-05-09,UPI/CATERING CARE FSS/cateringcare1/HDFC/993464851237/,145.61,0,0,0,CateringCare
user_2,2026-05-09,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/159439489106/,910.25,0,0,0,IshanSharma
user_2,2026-05-10,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/244720999186/,474.78,0,0,0,BottleLab
user_2,2026-05-10,UPI/Kamod Kumar/UPI/INDIAN/966230599546/,380.69,0,0,0,KamodKumar
user_2,2026-05-11,UPI/CATERING CARE FSS/cateringcare1/HDFC/153852194934/,1103.25,0,0,0,CateringCare
user_2,2026-05-12,UPI/SWIGGY BANGALORE/UPIIntent/HDFC/955813040233/,960.48,0,0,0,Swiggy
user_2,2026-05-12,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/144757678882/,284.14,0,0,0,Thesmartq1
user_2,2026-05-13,UPI/Bundl Technologies Pvt Ltd/UPIIntent/HDFC/989184881567/,415.44,0,0,0,Swiggy
user_2,2026-05-14,UPI/Zomato Order/UPIIntent/ICICI/757085154465/,251.21,0,0,0,Zomato
user_2,2026-05-15,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/242678154421/,374.99,0,0,0,Blinkit
user_2,2026-05-17,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/668645838319/,730.03,0,0,0,Blinkit
user_2,2026-05-18,UPI/CATERING CARE FSS/cateringcare1/HDFC/634056055346/,1184.45,0,0,0,CateringCare
user_2,2026-05-18,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/256257249959/,844.77,0,0,0,Thesmartq1
user_2,2026-05-20,UPI/SWIGGY*BLR123/UPIIntent/HDFC/126321311430/,912.12,0,0,0,Swiggy
user_2,2026-05-23,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/987919902725/,714.63,0,0,0,Blinkit
user_2,2026-05-23,UPI/ZOMATO LTD/UPIIntent/ICICI/755416058543/,1146.18,0,0,0,Zomato
user_2,2026-05-25,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/871866090853/,666.75,0,0,0,IshanSharma
user_2,2026-05-27,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/978085612304/,259.12,0,0,0,Thesmartq1
user_2,2026-05-27,UPI/CATERING CARE FSS/cateringcare1/HDFC/582763861496/,423.59,0,0,0,CateringCare
user_2,2026-05-31,UPI/Kamod Kumar/UPI/INDIAN/476437608777/,930.03,0,0,0,KamodKumar
user_2,2026-06-01,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND/307256268068/,405.39,1,0,0,
user_2,2026-06-01,UPI/AMAZON PRIME/UPIIntent/AXIS/277050973235/,664.61,1,0,0,
user_2,2026-06-01,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS/753957252359/,966.08,1,1,0,
user_2,2026-06-02,UPI/NETFLIX.COM/UPIIntent/HDFC/315454127588/,994.52,1,0,0,
user_2,2026-06-02,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI/883133114986/,1371.08,1,1,0,
user_2,2026-06-02,UPI/NEWSDIGITAL SUB/UPIIntent/SBI/836476511959/,110.07,1,1,0,
user_2,2026-06-03,UPI/SPOTIFY INDIA/UPIIntent/ICICI/980076973496/,431.7,1,0,0,
user_2,2026-06-03,UPI/HOTSTAR SUB/UPIIntent/SBI/141940692423/,449.52,1,1,0,
user_2,2026-06-03,UPI/GYMFIT CLUB/UPIIntent/HDFC/710787257456/,1021.15,1,1,0,
user_2,2026-06-06,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/632699244385/,413.21,0,0,0,BottleLab
user_2,2026-06-07,UPI/CATERING CARE FSS/cateringcare1/HDFC/566020858356/,553.05,0,0,0,CateringCare
user_2,2026-06-09,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/460174757196/,1083.0,0,0,0,Blinkit
user_2,2026-06-13,UPI/SWIGGY BANGALORE/UPIIntent/HDFC/647434203178/,408.67,0,0,0,Swiggy
user_2,2026-06-14,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/939699229349/,429.52,0,0,0,Thesmartq1
user_2,2026-06-15,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/176511902397/,934.86,0,0,0,Thesmartq1
user_2,2026-06-17,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/610379189139/,143.96,0,0,0,Blinkit
user_2,2026-06-21,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/727395293005/,1112.41,0,0,0,TheFrothHouse
user_2,2026-06-22,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/461798806521/,695.26,0,0,0,Thesmartq1
user_2,2026-06-23,UPI/Kamod Kumar/UPI/INDIAN/174694048946/,1007.53,0,0,0,KamodKumar
user_2,2026-06-24,UPI/SWIGGY BANGALORE/UPIIntent/HDFC/306462332956/,606.28,0,0,0,Swiggy
user_2,2026-06-25,UPI/SWIGGY BANGALORE/UPIIntent/HDFC/891748288747/,187.21,0,0,0,Swiggy
user_2,2026-06-26,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/695360085591/,563.64,0,0,0,TheFrothHouse
user_2,2026-06-27,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/709678679202/,946.44,0,0,0,BottleLab
user_2,2026-06-27,UPI/CATERING CARE FSS/cateringcare1/HDFC/871545945433/,1113.84,0,0,0,CateringCare
user_2,2026-06-28,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/990339498745/,791.44,0,0,0,Blinkit
user_2,2026-07-01,UPI/SPOTIFY INDIA/UPIIntent/ICICI/732981162660/,431.7,1,0,0,
user_2,2026-07-01,UPI/HOTSTAR SUB/UPIIntent/SBI/702827464212/,449.52,1,1,0,
user_2,2026-07-01,UPI/NEWSDIGITAL SUB/UPIIntent/SBI/796672897182/,110.07,1,1,0,
user_2,2026-07-01,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/878733096076/,1152.66,0,0,0,Thesmartq1
user_2,2026-07-01,UPI/CATERING CARE FSS/cateringcare1/HDFC/594479882851/,758.06,0,0,0,CateringCare
user_2,2026-07-01,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/924737549805/,338.32,0,0,0,Thesmartq1
user_2,2026-07-02,UPI/AMAZON PRIME/UPIIntent/AXIS/241390851419/,664.61,1,0,0,
user_2,2026-07-02,UPI/GYMFIT CLUB/UPIIntent/HDFC/165092160265/,1021.15,1,1,0,
user_2,2026-07-03,UPI/NETFLIX.COM/UPIIntent/HDFC/148221031223/,994.52,1,0,0,
user_2,2026-07-03,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND/241797185585/,405.39,1,0,0,
user_2,2026-07-03,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI/872578504871/,1371.08,1,1,0,
user_2,2026-07-03,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS/104946787858/,991.96,1,1,0,
user_2,2026-07-03,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/202787891466/,46.54,0,0,0,Blinkit
user_2,2026-07-04,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/175996041126/,865.87,0,0,0,Thesmartq1
user_2,2026-07-04,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/295939598234/,619.28,0,0,0,IshanSharma
user_2,2026-07-04,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/470490732835/,584.59,0,0,0,Thesmartq1
user_2,2026-07-10,UPI/Kamod Kumar/UPI/INDIAN/251603664941/,375.73,0,0,0,KamodKumar
user_2,2026-07-11,UPI/Kamod Kumar/UPI/INDIAN/670683842235/,977.41,0,0,0,KamodKumar
user_2,2026-07-14,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/545205853550/,557.51,0,0,0,TheFrothHouse
user_2,2026-07-14,UPI/ZOMATO LTD/UPIIntent/ICICI/454052666215/,856.51,0,0,0,Zomato
user_2,2026-07-15,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/495259777129/,625.97,0,0,0,BottleLab
user_2,2026-07-15,UPI/SWIGGY*BLR123/UPIIntent/HDFC/777680030905/,349.44,0,0,0,Swiggy
user_2,2026-07-16,UPI/SWIGGY BANGALORE/UPIIntent/HDFC/879532259149/,974.5,0,0,0,Swiggy
user_2,2026-07-16,UPI/SWIGGY BANGALORE/UPIIntent/HDFC/275571035645/,1041.38,0,0,0,Swiggy
user_2,2026-07-17,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/954678844438/,105.96,0,0,0,Blinkit
user_2,2026-07-23,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC/178507188754/,794.75,0,0,0,Blinkit
user_2,2026-07-25,UPI/CATERING CARE FSS/cateringcare1/HDFC/407626235738/,1177.61,0,0,0,CateringCare
user_2,2026-07-30,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/967453003039/,528.05,0,0,0,Thesmartq1
user_3,2026-02-01,UPI/SPOTIFY INDIA/UPIIntent/ICICI/115039341684/,965.12,1,0,0,
user_3,2026-02-01,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI/889195603349/,716.16,1,1,0,
user_3,2026-02-01,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS/457586199360/,193.2,1,1,0,
user_3,2026-02-02,UPI/NETFLIX.COM/UPIIntent/HDFC/636097200344/,284.06,1,0,0,
user_3,2026-02-02,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND/980159972989/,72.87,1,0,0,
user_3,2026-02-02,UPI/AMAZON PRIME/UPIIntent/AXIS/482939965769/,312.33,1,0,0,
user_3,2026-02-02,UPI/HOTSTAR SUB/UPIIntent/SBI/692455104232/,430.06,1,1,0,
user_3,2026-02-02,UPI/NEWSDIGITAL SUB/UPIIntent/SBI/433081605911/,430.61,1,1,0,
user_3,2026-02-02,UPI/Bundl Technologies Pvt Ltd/UPIIntent/HDFC/819635856404/,474.26,0,0,0,Swiggy
user_3,2026-02-03,UPI/GYMFIT CLUB/UPIIntent/HDFC/456308648155/,324.87,1,1,0,
user_3,2026-02-04,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/740517480880/,55.99,0,0,0,Thesmartq1
user_3,2026-02-05,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/645512344666/,374.03,0,0,0,TheFrothHouse
user_3,2026-02-08,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/180150266347/,962.54,0,0,0,IshanSharma
user_3,2026-02-09,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/816104089272/,169.33,0,0,0,Thesmartq1
user_3,2026-02-10,UPI/Kamod Kumar/UPI/INDIAN/507556311934/,544.16,0,0,0,KamodKumar
user_3,2026-02-13,UPI/CATERING CARE FSS/cateringcare1/HDFC/781593129755/,349.58,0,0,0,CateringCare
user_3,2026-02-15,UPI/Kamod Kumar/UPI/INDIAN/622416188739/,251.71,0,0,0,KamodKumar
user_3,2026-02-15,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/314864520349/,372.68,0,0,0,Thesmartq1
user_3,2026-02-15,UPI/Zomato Order/UPIIntent/ICICI/458307721494/,45.56,0,0,0,Zomato
user_3,2026-02-16,UPI/SWIGGY BANGALORE/UPIIntent/HDFC/554427625440/,946.1,0,0,0,Swiggy
user_3,2026-02-16,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/936336532331/,800.58,0,0,0,IshanSharma
user_3,2026-02-19,UPI/SWIGGY*BLR123/UPIIntent/HDFC/147995287269/,622.9,0,0,0,Swiggy
user_3,2026-02-19,UPI/Kamod Kumar/UPI/INDIAN/942889092958/,1010.53,0,0,0,KamodKumar
user_3,2026-02-24,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/516523930136/,349.37,0,0,0,TheFrothHouse
user_3,2026-02-26,UPI/Kamod Kumar/UPI/INDIAN/655899256219/,74.77,0,0,0,KamodKumar
user_3,2026-02-27,UPI/CATERING CARE FSS/cateringcare1/HDFC/907459684382/,732.68,0,0,0,CateringCare
user_3,2026-02-28,UPI/Kamod Kumar/UPI/INDIAN/692875940612/,681.97,0,0,0,KamodKumar
user_3,2026-03-03,UPI/NETFLIX.COM/UPIIntent/HDFC/820187660232/,284.06,1,0,0,
user_3,2026-03-03,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS/497812649033/,199.0,1,1,0,
user_3,2026-03-03,UPI/NEWSDIGITAL SUB/UPIIntent/SBI/329557228761/,430.61,1,1,0,
user_3,2026-03-03,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/582831841751/,695.34,0,0,0,IshanSharma
user_3,2026-03-04,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND/149493068447/,72.87,1,0,0,
user_3,2026-03-04,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI/308070396730/,716.16,1,1,0,
user_3,2026-03-05,UPI/SPOTIFY INDIA/UPIIntent/ICICI/649815933358/,965.12,1,0,0,
user_3,2026-03-05,UPI/AMAZON PRIME/UPIIntent/AXIS/689690121713/,312.33,1,0,0,
user_3,2026-03-05,UPI/HOTSTAR SUB/UPIIntent/SBI/104891544454/,430.06,1,1,0,
user_3,2026-03-05,UPI/GYMFIT CLUB/UPIIntent/HDFC/906375092141/,324.87,1,1,0,
user_3,2026-03-06,UPI/Kamod Kumar/UPI/INDIAN/671721007308/,783.82,0,0,0,KamodKumar
user_3,2026-03-07,UPI/SWIGGY*BLR123/UPIIntent/HDFC/848021894186/,418.1,0,0,0,Swiggy
user_3,2026-03-09,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/971569414584/,1185.35,0,0,0,IshanSharma
user_3,2026-03-11,UPI/SWIGGY*BLR123/UPIIntent/HDFC/325059054317/,1061.7,0,0,0,Swiggy
user_3,2026-03-12,UPI/Kamod Kumar/UPI/INDIAN/667674307389/,332.5,0,0,0,KamodKumar
user_3,2026-03-14,UPI/Bundl Technologies Pvt Ltd/UPIIntent/HDFC/596132554970/,222.98,0,0,0,Swiggy
user_3,2026-03-15,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/499322564546/,357.5,0,0,0,Thesmartq1
user_3,2026-03-16,UPI/CATERING CARE FSS/cateringcare1/HDFC/765560923520/,304.86,0,0,0,CateringCare
user_3,2026-03-17,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/566384711129/,1160.21,0,0,0,TheFrothHouse
user_3,2026-03-17,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/109014515916/,1053.95,0,0,0,BottleLab
user_3,2026-03-18,UPI/SWIGGY BANGALORE/UPIIntent/HDFC/670782034292/,224.82,0,0,0,Swiggy
user_3,2026-03-21,UPI/Kamod Kumar/UPI/INDIAN/337690862466/,815.03,0,0,0,KamodKumar
user_3,2026-03-24,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/358026868481/,829.22,0,0,0,BottleLab
user_3,2026-03-26,UPI/ZOMATO LTD/UPIIntent/ICICI/592105110050/,555.11,0,0,0,Zomato
user_3,2026-03-28,UPI/SWIGGY*BLR123/UPIIntent/HDFC/441928383564/,230.11,0,0,0,Swiggy
user_3,2026-03-30,UPI/ZOMATO LTD/UPIIntent/ICICI/841691942985/,105.89,0,0,0,Zomato
user_3,2026-04-02,UPI/GYMFIT CLUB/UPIIntent/HDFC/339634957391/,324.87,1,1,0,
user_3,2026-04-02,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS/464159504923/,204.79,1,1,0,
user_3,2026-04-02,UPI/NEWSDIGITAL SUB/UPIIntent/SBI/959671275363/,430.61,1,1,0,
user_3,2026-04-02,UPI/CATERING CARE FSS/cateringcare1/HDFC/105317662986/,161.54,0,0,0,CateringCare
user_3,2026-04-03,UPI/NETFLIX.COM/UPIIntent/HDFC/507896849979/,284.06,1,0,0,
user_3,2026-04-03,UPI/SPOTIFY INDIA/UPIIntent/ICICI/829458502093/,965.12,1,0,0,
user_3,2026-04-03,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND/341454444306/,72.87,1,0,0,
user_3,2026-04-03,UPI/AMAZON PRIME/UPIIntent/AXIS/394544300561/,312.33,1,0,0,
user_3,2026-04-03,UPI/HOTSTAR SUB/UPIIntent/SBI/839893935922/,464.46,1,1,0,
user_3,2026-04-03,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/640367784559/,1176.33,0,0,0,IshanSharma
user_3,2026-04-04,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI/573756262079/,787.78,1,1,0,
user_3,2026-04-05,UPI/CATERING CARE FSS/cateringcare1/HDFC/473410427450/,799.54,0,0,0,CateringCare
user_3,2026-04-07,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/538238922550/,24.73,0,0,0,TheFrothHouse
user_3,2026-04-08,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/186221323576/,915.34,0,0,0,BottleLab
user_3,2026-04-08,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/390120576182/,1118.45,0,0,0,TheFrothHouse
user_3,2026-04-10,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/545843212886/,525.61,0,0,0,Thesmartq1
user_3,2026-04-10,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/816865347406/,1175.8,0,0,0,Thesmartq1
user_3,2026-04-11,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/170660904271/,1128.82,0,0,0,Thesmartq1
user_3,2026-04-12,UPI/ZOMATO LTD/UPIIntent/ICICI/311534793546/,830.2,0,0,0,Zomato
user_3,2026-04-14,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/213431676393/,1125.84,0,0,0,TheFrothHouse
user_3,2026-04-15,UPI/Kamod Kumar/UPI/INDIAN/160476606997/,1191.99,0,0,0,KamodKumar
user_3,2026-04-16,UPI/SWIGGY*BLR123/UPIIntent/HDFC/450423188235/,574.23,0,0,0,Swiggy
user_3,2026-04-18,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/490809567667/,954.88,0,0,0,BottleLab
user_3,2026-04-21,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC/672819573851/,712.28,0,0,0,Blinkit
user_3,2026-04-24,UPI/CATERING CARE FSS/cateringcare1/HDFC/240825598845/,749.77,0,0,0,CateringCare
user_3,2026-04-26,UPI/Zomato Order/UPIIntent/ICICI/516955230146/,108.37,0,0,0,Zomato
user_3,2026-04-28,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/876523667123/,829.17,0,0,0,Blinkit
user_3,2026-05-01,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/604145202741/,634.57,0,0,0,Thesmartq1
user_3,2026-05-01,UPI/ZOMATO LTD/UPIIntent/ICICI/906689025788/,1149.5,0,0,0,Zomato
user_3,2026-05-01,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC/630900156767/,398.62,0,0,0,Blinkit
user_3,2026-05-01,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/779166260430/,413.97,0,0,0,Blinkit
user_3,2026-05-02,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND/462168449388/,72.87,1,0,0,
user_3,2026-05-02,UPI/AMAZON PRIME/UPIIntent/AXIS/760695343981/,312.33,1,0,0,
user_3,2026-05-02,UPI/HOTSTAR SUB/UPIIntent/SBI/444245732294/,464.46,1,1,0,
user_3,2026-05-02,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI/466069241699/,787.78,1,1,0,
user_3,2026-05-03,UPI/NETFLIX.COM/UPIIntent/HDFC/217574359453/,284.06,1,0,0,
user_3,2026-05-03,UPI/SPOTIFY INDIA/UPIIntent/ICICI/255171024467/,965.12,1,0,0,
user_3,2026-05-03,UPI/GYMFIT CLUB/UPIIntent/HDFC/558834808396/,341.11,1,1,0,
user_3,2026-05-03,UPI/NEWSDIGITAL SUB/UPIIntent/SBI/761786615489/,482.28,1,1,0,
